ID,URL,VID,note,,注意：遇到迪士尼内容直接跳过，不要上传，表格空着就行,,,,,,,,,,,,,,
89,https://www.zhihu.com/zvideo/1835092534289907712,,,,,,,,,,,,,,,,,,
90,https://www.zhihu.com/zvideo/1835092706680004609,,,,,,,,,,,,,,,,,,
91,https://www.zhihu.com/zvideo/1835093288367038465,,,,,,,,,,,,,,,,,,
92,https://www.zhihu.com/zvideo/1835093377890258944,,,,,,,,,,,,,,,,,,
93,https://www.zhihu.com/zvideo/1835093339575308288,,,,,,,,,,,,,,,,,,
94,https://www.zhihu.com/zvideo/1835093405660758016,,,,,,,,,,,,,,,,,,
95,https://www.zhihu.com/zvideo/1835093391114919937,,,,,,,,,,,,,,,,,,
96,https://www.zhihu.com/zvideo/1835093393551781889,,,,,,,,,,,,,,,,,,
97,https://www.zhihu.com/zvideo/1835093459930853379,,,,,,,,,,,,,,,,,,
98,https://www.zhihu.com/zvideo/1835093496568094720,,,,,,,,,,,,,,,,,,
99,https://www.zhihu.com/zvideo/1835093505631993859,,,,,,,,,,,,,,,,,,
100,https://www.zhihu.com/zvideo/1835093497289506817,,,,,,,,,,,,,,,,,,
101,https://www.zhihu.com/zvideo/1835093520949583874,,,,,,,,,,,,,,,,,,
102,https://www.zhihu.com/zvideo/1835093711874306049,,,,,,,,,,,,,,,,,,
103,https://www.zhihu.com/zvideo/1835094576102256640,,,,,,,,,,,,,,,,,,
104,https://www.zhihu.com/zvideo/1835094660592324608,,,,,,,,,,,,,,,,,,
105,https://www.zhihu.com/zvideo/1835094705249067010,,,,,,,,,,,,,,,,,,
106,https://www.zhihu.com/zvideo/1835406826830708737,,,,,,,,,,,,,,,,,,
107,https://www.zhihu.com/zvideo/1835406876872957952,,,,,,,,,,,,,,,,,,
108,https://www.zhihu.com/zvideo/1835407160290463744,,,,,,,,,,,,,,,,,,
109,https://www.zhihu.com/zvideo/1835407220419993600,,,,,,,,,,,,,,,,,,
110,https://www.zhihu.com/zvideo/1835407222521348097,,,,,,,,,,,,,,,,,,
111,https://www.zhihu.com/zvideo/1834920728782303232,,,,,,,,,,,,,,,,,,
112,https://www.zhihu.com/zvideo/1834922263574634496,,,,,,,,,,,,,,,,,,
113,https://www.zhihu.com/zvideo/1834922302904594432,,,,,,,,,,,,,,,,,,
114,https://www.zhihu.com/zvideo/1834923329405992961,,,,,,,,,,,,,,,,,,
115,https://www.zhihu.com/zvideo/1834923356551512064,,,,,,,,,,,,,,,,,,
116,https://www.zhihu.com/zvideo/1834924228274688002,,,,,,,,,,,,,,,,,,
117,https://www.zhihu.com/zvideo/1834924197010354176,,,,,,,,,,,,,,,,,,
118,https://www.zhihu.com/zvideo/1834924230371844097,,,,,,,,,,,,,,,,,,
119,https://www.zhihu.com/zvideo/1834924290769821696,,,,,,,,,,,,,,,,,,
120,https://www.zhihu.com/zvideo/1834924373280186369,,,,,,,,,,,,,,,,,,
121,https://www.zhihu.com/zvideo/1834929930649071616,,,,,,,,,,,,,,,,,,
122,https://www.zhihu.com/zvideo/1834929987087642624,,,,,,,,,,,,,,,,,,
123,https://www.zhihu.com/zvideo/1834930072991191042,,,,,,,,,,,,,,,,,,
124,https://www.zhihu.com/zvideo/1834930111197093889,,,,,,,,,,,,,,,,,,
125,https://www.zhihu.com/zvideo/1834930199222960128,,,,,,,,,,,,,,,,,,
126,https://www.zhihu.com/zvideo/1834930252666773504,,,,,,,,,,,,,,,,,,
127,https://www.zhihu.com/zvideo/1834930327644139520,,,,,,,,,,,,,,,,,,
128,https://www.zhihu.com/zvideo/1834930394681724931,,,,,,,,,,,,,,,,,,
129,https://www.zhihu.com/zvideo/1834930433919418372,,,,,,,,,,,,,,,,,,
130,https://www.zhihu.com/zvideo/1834930505407160320,,,,,,,,,,,,,,,,,,
131,https://www.zhihu.com/zvideo/1834931363649826817,,,,,,,,,,,,,,,,,,
132,https://www.zhihu.com/zvideo/1834931555191095296,,,,,,,,,,,,,,,,,,
133,https://www.zhihu.com/zvideo/1834931647931355137,,,,,,,,,,,,,,,,,,
134,https://www.zhihu.com/zvideo/1834931708216090627,,,,,,,,,,,,,,,,,,
135,https://www.zhihu.com/zvideo/1834931800121696258,,,,,,,,,,,,,,,,,,
136,https://www.zhihu.com/zvideo/1834931847638958080,,,,,,,,,,,,,,,,,,
137,https://www.zhihu.com/zvideo/1834932104737193985,,,,,,,,,,,,,,,,,,
138,https://www.zhihu.com/zvideo/1834932176975716352,,,,,,,,,,,,,,,,,,
139,https://www.zhihu.com/zvideo/1834932243421880322,,,,,,,,,,,,,,,,,,
140,https://www.zhihu.com/zvideo/1834932296102322177,,,,,,,,,,,,,,,,,,
141,https://www.zhihu.com/zvideo/1835313716373098496,,,,,,,,,,,,,,,,,,
142,https://www.zhihu.com/zvideo/1835313891921514496,,,,,,,,,,,,,,,,,,
143,https://www.zhihu.com/zvideo/1835313946539732992,,,,,,,,,,,,,,,,,,
144,https://www.zhihu.com/zvideo/1835314045378490369,,,,,,,,,,,,,,,,,,
145,https://www.zhihu.com/zvideo/1835314053431562242,,,,,,,,,,,,,,,,,,
146,https://www.zhihu.com/zvideo/1835314036729839616,,,,,,,,,,,,,,,,,,
147,https://www.zhihu.com/zvideo/1835314072402399232,,,,,,,,,,,,,,,,,,
148,https://www.zhihu.com/zvideo/1835314095865352193,,,,,,,,,,,,,,,,,,
149,https://www.zhihu.com/zvideo/1835314056778637312,,,,,,,,,,,,,,,,,,
150,https://www.zhihu.com/zvideo/1835314101775130624,,,,,,,,,,,,,,,,,,
151,https://www.zhihu.com/zvideo/1835326797421633536,,,,,,,,,,,,,,,,,,
152,https://www.zhihu.com/zvideo/1835326932620824576,,,,,,,,,,,,,,,,,,
153,https://www.zhihu.com/zvideo/1835327046349357058,,,,,,,,,,,,,,,,,,
154,https://www.zhihu.com/zvideo/1835327070315630593,,,,,,,,,,,,,,,,,,
155,https://www.zhihu.com/zvideo/1835327085540933632,,,,,,,,,,,,,,,,,,
156,https://www.zhihu.com/zvideo/1835327207649718273,,,,,,,,,,,,,,,,,,
157,https://www.zhihu.com/zvideo/1835327226284998656,,,,,,,,,,,,,,,,,,
158,https://www.zhihu.com/zvideo/1835327316701626368,,,,,,,,,,,,,,,,,,
159,https://www.zhihu.com/zvideo/1835327398863826945,,,,,,,,,,,,,,,,,,
160,https://www.zhihu.com/zvideo/1835327432040792065,,,,,,,,,,,,,,,,,,
161,https://www.zhihu.com/zvideo/1835327526802710528,,,,,,,,,,,,,,,,,,
162,https://www.zhihu.com/zvideo/1835327648391372801,,,,,,,,,,,,,,,,,,
163,https://www.zhihu.com/zvideo/1835327707124207617,,,,,,,,,,,,,,,,,,
164,https://www.zhihu.com/zvideo/1835327704297238528,,,,,,,,,,,,,,,,,,
165,https://www.zhihu.com/zvideo/1835327776409907201,,,,,,,,,,,,,,,,,,
166,https://www.zhihu.com/zvideo/1835066650375876608,,,,,,,,,,,,,,,,,,
167,https://www.zhihu.com/zvideo/1835066292702408704,,,,,,,,,,,,,,,,,,
168,https://www.zhihu.com/zvideo/1835058845833101312,,,,,,,,,,,,,,,,,,
169,https://www.zhihu.com/zvideo/1835059143649660928,,,,,,,,,,,,,,,,,,
170,https://www.zhihu.com/zvideo/1835059608143675392,,,,,,,,,,,,,,,,,,
171,https://www.zhihu.com/zvideo/1835060963025494016,,,,,,,,,,,,,,,,,,
172,https://www.zhihu.com/zvideo/1835061762417897474,,,,,,,,,,,,,,,,,,
173,https://www.zhihu.com/zvideo/1835061937270034432,,,,,,,,,,,,,,,,,,
174,https://www.zhihu.com/zvideo/1835062051015376896,,,,,,,,,,,,,,,,,,
175,https://www.zhihu.com/zvideo/1835062250530013184,,,,,,,,,,,,,,,,,,
176,https://www.zhihu.com/zvideo/1835062469225218049,,1,,,,,,,,,,,,,,,,
177,https://www.zhihu.com/zvideo/1835062604927750144,,,,,,,,,,,,,,,,,,
178,https://www.zhihu.com/zvideo/1835062792417320961,,,,,,,,,,,,,,,,,,
179,https://www.zhihu.com/zvideo/1835062960998977538,,,,,,,,,,,,,,,,,,
180,https://www.zhihu.com/zvideo/1835063232504676353,,,,,,,,,,,,,,,,,,
181,https://www.zhihu.com/zvideo/1835063440055615488,,,,,,,,,,,,,,,,,,
182,https://www.zhihu.com/zvideo/1835063575980412928,,,,,,,,,,,,,,,,,,
183,https://www.zhihu.com/zvideo/1835063787474006020,,,,,,,,,,,,,,,,,,
184,https://www.zhihu.com/zvideo/1835063902720888832,,,,,,,,,,,,,,,,,,
185,https://www.zhihu.com/zvideo/1835064022661206016,,,,,,,,,,,,,,,,,,
186,https://www.zhihu.com/zvideo/1835056809527877632,,,,,,,,,,,,,,,,,,
187,https://www.zhihu.com/zvideo/1835057949892042753,,,,,,,,,,,,,,,,,,
188,https://www.zhihu.com/zvideo/1835068567479009284,,,,,,,,,,,,,,,,,,
189,https://www.zhihu.com/zvideo/1835068951295574016,,,,,,,,,,,,,,,,,,
190,https://www.zhihu.com/zvideo/1835069283463458817,,,,,,,,,,,,,,,,,,
191,https://www.zhihu.com/zvideo/1835069460014325760,,,,,,,,,,,,,,,,,,
192,https://www.zhihu.com/zvideo/1835069561751347201,,,,,,,,,,,,,,,,,,
193,https://www.zhihu.com/zvideo/1835069684787048450,,,,,,,,,,,,,,,,,,
194,https://www.zhihu.com/zvideo/1835070107514200064,,,,,,,,,,,,,,,,,,
195,https://www.zhihu.com/zvideo/1835070325693480961,,,,,,,,,,,,,,,,,,
196,https://www.zhihu.com/zvideo/1835072122222944256,,,,,,,,,,,,,,,,,,
197,https://www.zhihu.com/zvideo/1835072556509577217,,,,,,,,,,,,,,,,,,
198,https://www.zhihu.com/zvideo/1835072857719304193,,,,,,,,,,,,,,,,,,
199,https://www.zhihu.com/zvideo/1835073019413925891,,,,,,,,,,,,,,,,,,
200,https://www.zhihu.com/zvideo/1835073119976558593,,,,,,,,,,,,,,,,,,
201,https://www.zhihu.com/zvideo/1835073696550772738,,,,,,,,,,,,,,,,,,
202,https://www.zhihu.com/zvideo/1835074239390175233,,,,,,,,,,,,,,,,,,
203,https://www.zhihu.com/zvideo/1835074393371455490,,,,,,,,,,,,,,,,,,
204,https://www.zhihu.com/zvideo/1835074624620220416,,,,,,,,,,,,,,,,,,
205,https://www.zhihu.com/zvideo/1835074837992845312,,,,,,,,,,,,,,,,,,
206,https://www.zhihu.com/zvideo/1835308262142111744,,,,,,,,,,,,,,,,,,
207,https://www.zhihu.com/zvideo/1835309496815185920,,,,,,,,,,,,,,,,,,
208,https://www.zhihu.com/zvideo/1835310016363634688,,,,,,,,,,,,,,,,,,
209,https://www.zhihu.com/zvideo/1835310442513321984,,,,,,,,,,,,,,,,,,
210,https://www.zhihu.com/zvideo/1835310899428192258,,,,,,,,,,,,,,,,,,
211,https://www.zhihu.com/zvideo/1835311234053963777,,,,,,,,,,,,,,,,,,
212,https://www.zhihu.com/zvideo/1835311656743333888,,,,,,,,,,,,,,,,,,
213,https://www.zhihu.com/zvideo/1835312066967252996,,,,,,,,,,,,,,,,,,
214,https://www.zhihu.com/zvideo/1835312463328976896,,,,,,,,,,,,,,,,,,
215,https://www.zhihu.com/zvideo/1835312970621648896,,,,,,,,,,,,,,,,,,
216,https://www.zhihu.com/zvideo/1835313284422721536,,,,,,,,,,,,,,,,,,
217,https://www.zhihu.com/zvideo/1835313665441660930,,,,,,,,,,,,,,,,,,
218,https://www.zhihu.com/zvideo/1835314093994696704,,,,,,,,,,,,,,,,,,
219,https://www.zhihu.com/zvideo/1835314532525953024,,,,,,,,,,,,,,,,,,
220,https://www.zhihu.com/zvideo/1835314912286621696,,,,,,,,,,,,,,,,,,
221,https://www.zhihu.com/zvideo/1835315277354651648,,,,,,,,,,,,,,,,,,
222,https://www.zhihu.com/zvideo/1835315622642327553,,,,,,,,,,,,,,,,,,
223,https://www.zhihu.com/zvideo/1835315962968150017,,,,,,,,,,,,,,,,,,
224,https://www.zhihu.com/zvideo/1835316352216346625,,,,,,,,,,,,,,,,,,
225,https://www.zhihu.com/zvideo/1835316725337440257,,,,,,,,,,,,,,,,,,
226,https://www.zhihu.com/zvideo/1835273718580006912,,,,,,,,,,,,,,,,,,
227,https://www.zhihu.com/zvideo/1835273853141643264,,,,,,,,,,,,,,,,,,
228,https://www.zhihu.com/zvideo/1835272866993676288,,,,,,,,,,,,,,,,,,
229,https://www.zhihu.com/zvideo/1835274041738522624,,,,,,,,,,,,,,,,,,
230,https://www.zhihu.com/zvideo/1835274564428505088,,,,,,,,,,,,,,,,,,
231,https://www.zhihu.com/zvideo/1835274724961308674,,,,,,,,,,,,,,,,,,
232,https://www.zhihu.com/zvideo/1835274885095620609,,,,,,,,,,,,,,,,,,
233,https://www.zhihu.com/zvideo/1835275066293772288,,,,,,,,,,,,,,,,,,
234,https://www.zhihu.com/zvideo/1835275251572944896,,,,,,,,,,,,,,,,,,
235,https://www.zhihu.com/zvideo/1835275717870501888,,,,,,,,,,,,,,,,,,
236,https://www.zhihu.com/zvideo/1835275947672211459,,,,,,,,,,,,,,,,,,
237,https://www.zhihu.com/zvideo/1835276151335038978,,,,,,,,,,,,,,,,,,
238,https://www.zhihu.com/zvideo/1835276370277711874,,,,,,,,,,,,,,,,,,
239,https://www.zhihu.com/zvideo/1835276685538377728,,,,,,,,,,,,,,,,,,
240,https://www.zhihu.com/zvideo/1835276866463862784,,,,,,,,,,,,,,,,,,
241,https://www.zhihu.com/zvideo/1835277122668724224,,,,,,,,,,,,,,,,,,
242,https://www.zhihu.com/zvideo/1835277346732654592,,,,,,,,,,,,,,,,,,
243,https://www.zhihu.com/zvideo/1835277600152485889,,,,,,,,,,,,,,,,,,
244,https://www.zhihu.com/zvideo/1835277825613107200,,,,,,,,,,,,,,,,,,
245,https://www.zhihu.com/zvideo/1835277955582009344,,,,,,,,,,,,,,,,,,
246,https://www.zhihu.com/zvideo/1835769029836537856?utm_psn=1835975916632817664,,,,,,,,,,,,,,,,,,
247,https://www.zhihu.com/zvideo/1835769203300364288?utm_psn=1835976255549353985,,,,,,,,,,,,,,,,,,
248,https://www.zhihu.com/zvideo/1835769372020445184?utm_psn=1835976313619480579,,,,,,,,,,,,,,,,,,
249,https://www.zhihu.com/zvideo/1835769524919603201?utm_psn=1835976375242199040,,,,,,,,,,,,,,,,,,
250,https://www.zhihu.com/zvideo/1835769763730710529?utm_psn=1835976425502535682,,,,,,,,,,,,,,,,,,
251,https://www.zhihu.com/zvideo/1835770146251227137?utm_psn=1835976474651406337,,,,,,,,,,,,,,,,,,
252,https://www.zhihu.com/zvideo/1835770259677782016,,,,,,,,,,,,,,,,,,
253,https://www.zhihu.com/zvideo/1835770416347619328,,,,,,,,,,,,,,,,,,
254,https://www.zhihu.com/zvideo/1835770593875730434,,,,,,,,,,,,,,,,,,
255,https://www.zhihu.com/zvideo/1835770716076773376,,,,,,,,,,,,,,,,,,
256,https://www.zhihu.com/zvideo/1835770856019742720,,,,,,,,,,,,,,,,,,
257,https://www.zhihu.com/zvideo/1835771006024806402,,,,,,,,,,,,,,,,,,
258,https://www.zhihu.com/zvideo/1835771169267146754,,,,,,,,,,,,,,,,,,
259,https://www.zhihu.com/zvideo/1835771398079004675,,,,,,,,,,,,,,,,,,
260,https://www.zhihu.com/zvideo/1835771568174788608,,,,,,,,,,,,,,,,,,
261,https://www.zhihu.com/zvideo/1835771814195908608,,,,,,,,,,,,,,,,,,
262,https://www.zhihu.com/zvideo/1835771956173078532,,,,,,,,,,,,,,,,,,
263,https://www.zhihu.com/zvideo/1835772593455636480,,,,,,,,,,,,,,,,,,
264,https://www.zhihu.com/zvideo/1835772716826902528,,,,,,,,,,,,,,,,,,
265,https://www.zhihu.com/zvideo/1835772915779526659,,,,,,,,,,,,,,,,,,
266,https://www.zhihu.com/zvideo/1835986670664675329,,,,,,,,,,,,,,,,,,
267,https://www.zhihu.com/zvideo/1835986754869542912,,,,,,,,,,,,,,,,,,
268,https://www.zhihu.com/zvideo/1835986842022977538,,,,,,,,,,,,,,,,,,
269,https://www.zhihu.com/zvideo/1835986941016944640,,,,,,,,,,,,,,,,,,
270,https://www.zhihu.com/zvideo/1835987139969552384,,,,,,,,,,,,,,,,,,
271,https://www.zhihu.com/zvideo/1835987324191789058,,,,,,,,,,,,,,,,,,
272,https://www.zhihu.com/zvideo/1835987444819955712,,,,,,,,,,,,,,,,,,
273,https://www.zhihu.com/zvideo/1835987516454481921,,,,,,,,,,,,,,,,,,
274,https://www.zhihu.com/zvideo/1835988141347061760,,,,,,,,,,,,,,,,,,
275,https://www.zhihu.com/zvideo/1835988275812253698,,,,,,,,,,,,,,,,,,
276,https://www.zhihu.com/zvideo/1835988464086155264,,,,,,,,,,,,,,,,,,
277,https://www.zhihu.com/zvideo/1835988618558201856,,,,,,,,,,,,,,,,,,
278,https://www.zhihu.com/zvideo/1835988699634081793,,,,,,,,,,,,,,,,,,
279,https://www.zhihu.com/zvideo/1835988783541121025,,,,,,,,,,,,,,,,,,
280,https://www.zhihu.com/zvideo/1835988957122400256,,,,,,,,,,,,,,,,,,
281,https://www.zhihu.com/zvideo/1835989467061682177,,,,,,,,,,,,,,,,,,
282,https://www.zhihu.com/zvideo/1835989522174861312,,,,,,,,,,,,,,,,,,
283,https://www.zhihu.com/zvideo/1835989651636219906,,,,,,,,,,,,,,,,,,
284,https://www.zhihu.com/zvideo/1835989812781395969,,,,,,,,,,,,,,,,,,
285,https://www.zhihu.com/zvideo/1835990018998558723,,,,,,,,,,,,,,,,,,
286,https://www.zhihu.com/zvideo/1835426507482353664,,,,,,,,,,,,,,,,,,
287,https://www.zhihu.com/zvideo/1835426766837141504,,,,,,,,,,,,,,,,,,
288,https://www.zhihu.com/zvideo/1835427191338450944,,,,,,,,,,,,,,,,,,
289,https://www.zhihu.com/zvideo/1835427037403303937,,,,,,,,,,,,,,,,,,
290,https://www.zhihu.com/zvideo/1835427289132843009,,,,,,,,,,,,,,,,,,
291,https://www.zhihu.com/zvideo/1835427248880099328,,,,,,,,,,,,,,,,,,
292,https://www.zhihu.com/zvideo/1835427288872796160,,,,,,,,,,,,,,,,,,
293,https://www.zhihu.com/zvideo/1835431487194923009,,,,,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,,,,,
295,https://www.zhihu.com/zvideo/1835431591402414081,,,,,,,,,,,,,,,,,,
296,https://www.zhihu.com/zvideo/1835431674466406400,,,,,,,,,,,,,,,,,,
297,https://www.zhihu.com/zvideo/1835431750140047360,,,,,,,,,,,,,,,,,,
298,https://www.zhihu.com/zvideo/1835431785812598785,,,,,,,,,,,,,,,,,,
299,https://www.zhihu.com/zvideo/1835431854213296129,,,,,,,,,,,,,,,,,,
300,https://www.zhihu.com/zvideo/1835431899524390913,,,,,,,,,,,,,,,,,,
301,https://www.zhihu.com/zvideo/1835436088510013440,,,,,,,,,,,,,,,,,,
302,,,,,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,,,,,
304,https://www.zhihu.com/zvideo/1835438109229199360,,,,,,,,,,,,,,,,,,
305,,,,,,,,,,,,,,,,,,,
306,https://www.zhihu.com/zvideo/1835630188496576515,,,,,,,,,,,,,,,,,,
307,https://www.zhihu.com/zvideo/1835630161170657283,,,,,,,,,,,,,,,,,,
308,https://www.zhihu.com/zvideo/1835630221900005378,,,,,,,,,,,,,,,,,,
309,https://www.zhihu.com/zvideo/1835630352695185408,,,,,,,,,,,,,,,,,,
310,https://www.zhihu.com/zvideo/1835630240568840192,,,,,,,,,,,,,,,,,,
311,https://www.zhihu.com/zvideo/1835630272307134465,,,,,,,,,,,,,,,,,,
312,https://www.zhihu.com/zvideo/1835630351063584770,,,,,,,,,,,,,,,,,,
313,https://www.zhihu.com/zvideo/1835630370520952833,,,,,,,,,,,,,,,,,,
314,https://www.zhihu.com/zvideo/1835630393337978880,,,,,,,,,,,,,,,,,,
315,https://www.zhihu.com/zvideo/1835630427076952065,,,,,,,,,,,,,,,,,,
